# timestamp x y z qx qy qz qw
1753778193.742931128 -9.631640 9.246019 0.435234 0.081323 -0.001264 0.883507 -0.461303
1753778193.843168736 -9.690529 9.177518 0.443841 0.089256 -0.006867 0.871112 -0.482856
1753778193.943413734 -9.747381 9.102889 0.449804 0.102266 -0.006928 0.864754 -0.491624
1753778194.041261911 -9.807197 9.023925 0.461173 0.101112 -0.002233 0.860269 -0.499709
1753778194.141496420 -9.880293 8.948852 0.466528 -0.081804 -0.013795 -0.858895 0.505388
1753778194.241696358 -9.941146 8.874824 0.450059 -0.074602 -0.019631 -0.854058 0.514425
1753778194.341961861 -9.984768 8.789940 0.448465 -0.065559 -0.021677 -0.846496 0.527898
1753778194.442201853 -10.029156 8.702097 0.442807 -0.068719 -0.018258 -0.835778 0.544445
1753778194.542441368 -10.077898 8.622387 0.439082 -0.063089 -0.012207 -0.825286 0.561048
1753778194.642634392 -10.111822 8.530833 0.437608 -0.053853 -0.003016 -0.810695 0.582978
1753778194.742904902 -10.146344 8.436881 0.445010 -0.030201 -0.002358 -0.799833 0.599457
1753778194.843137741 -10.173902 8.344747 0.439661 -0.026245 -0.003430 -0.785106 0.618795
1753778194.943391800 -10.202580 8.243711 0.438717 -0.052751 -0.008325 -0.778005 0.625984
1753778195.041232586 -10.221296 8.144580 0.434714 -0.020773 0.003458 -0.772388 0.634802
1753778195.141486645 -10.255336 8.065768 0.433507 -0.055598 -0.014477 -0.767030 0.639034
1753778195.241717339 -10.279560 7.960117 0.431956 -0.030708 -0.021366 -0.773666 0.632489
1753778195.341959000 -10.314103 7.853883 0.420439 -0.045265 -0.037404 -0.759210 0.648192
1753778195.442188978 -10.339587 7.742378 0.399196 -0.029701 -0.042501 -0.758888 0.649154
1753778195.542417288 -10.363777 7.626963 0.375755 -0.060874 -0.051234 -0.760583 0.644347
1753778195.642659903 -10.399373 7.497887 0.375032 -0.042395 -0.051446 -0.756891 0.650132
1753778195.742887020 -10.426099 7.381110 0.381524 -0.047865 -0.044577 -0.736352 0.673429
1753778195.843128204 -10.444177 7.272124 0.395216 -0.012102 -0.049174 -0.724663 0.687241
1753778195.943375587 -10.461553 7.154816 0.380908 -0.005629 -0.052708 -0.713272 0.698880
1753778196.040822506 -10.477528 7.027404 0.372288 -0.013684 -0.043043 -0.719594 0.692925
1753778196.140891314 -10.492710 6.902505 0.372611 -0.036418 -0.050367 -0.740043 0.669681
1753778196.241117716 -10.502971 6.775315 0.379418 -0.029022 -0.051052 -0.750704 0.658023
1753778196.341364622 -10.515168 6.658847 0.380733 -0.018759 -0.049919 -0.741208 0.669153
1753778196.441607475 -10.527680 6.542774 0.363943 -0.002253 -0.064660 -0.740598 0.668826
1753778196.541845798 -10.539754 6.419768 0.350595 0.009056 -0.079100 -0.730583 0.678166
1753778196.642087936 -10.538689 6.298742 0.353868 -0.010590 -0.077575 -0.719917 0.689630
1753778196.742333651 -10.530797 6.171151 0.358484 -0.031685 -0.071042 -0.713543 0.696279
1753778196.842563868 -10.523601 6.049853 0.367470 -0.020904 -0.065002 -0.708394 0.702507
1753778196.942807913 -10.508473 5.934986 0.358020 -0.035746 -0.064022 -0.698263 0.712076
1753778197.040651798 -10.488100 5.819775 0.349323 -0.013839 -0.047332 -0.691290 0.720893
1753778197.140833378 -10.467843 5.701002 0.309261 -0.037473 -0.066688 -0.688644 0.721053
1753778197.241070032 -10.446382 5.577314 0.323116 -0.019257 -0.059238 -0.687016 0.723968
1753778197.341314077 -10.434727 5.463371 0.317220 -0.026325 -0.043637 -0.673316 0.737597
1753778197.441566706 -10.417203 5.350491 0.308007 -0.010055 -0.066613 -0.679908 0.730196
1753778197.541803122 -10.390835 5.230844 0.295167 -0.018478 -0.074731 -0.652391 0.753963
1753778197.642048359 -10.358724 5.123462 0.295326 -0.033819 -0.072183 -0.635665 0.767839
1753778197.742283344 -10.327806 5.029860 0.285598 -0.049660 -0.065435 -0.607268 0.790239
1753778197.842518568 -10.273667 4.933852 0.278539 -0.021962 -0.056422 -0.576467 0.814874
1753778197.942786217 -10.208120 4.852548 0.276513 -0.002935 -0.049005 -0.527898 0.847888
1753778198.040611029 -10.147778 4.779581 0.264919 -0.002055 -0.037825 -0.513360 0.857337
1753778198.140584230 -10.060377 4.706091 0.263057 -0.021362 -0.040500 -0.494849 0.867772
1753778198.240821362 -9.965929 4.634243 0.280533 -0.048855 -0.009687 -0.489985 0.870307
1753778198.341066360 -9.886352 4.549822 0.301027 -0.049815 -0.004644 -0.470147 0.881169
1753778198.441312790 -9.813929 4.464523 0.315929 -0.032071 -0.012647 -0.444789 0.894972
1753778198.541571379 -9.756901 4.375349 0.328895 -0.016945 -0.038963 -0.385230 0.921842
1753778198.641818047 -9.692936 4.296957 0.339250 -0.021168 -0.042356 -0.345512 0.937219
1753778198.742043495 -9.627894 4.219342 0.357678 -0.009637 -0.046005 -0.300424 0.952647
1753778198.842278481 -9.553495 4.135942 0.371906 0.001099 -0.047338 -0.263835 0.963405
1753778198.942529440 -9.464384 4.069525 0.370507 -0.002764 -0.053355 -0.222157 0.973546
1753778199.040374279 -9.367125 4.029821 0.372059 -0.029637 -0.062327 -0.208245 0.975639
1753778199.140852451 -9.273585 3.996755 0.369618 -0.056647 -0.071999 -0.200711 0.975358
1753778199.241093874 -9.179007 3.954114 0.365957 -0.064781 -0.094375 -0.190027 0.975083
1753778199.341343403 -9.080373 3.925137 0.371222 -0.062848 -0.088669 -0.168289 0.979728
1753778199.441594362 -8.979658 3.866833 0.368425 -0.072821 -0.104085 -0.190292 0.973474
1753778199.541830063 -8.834615 3.839059 0.301591 -0.055562 -0.081470 -0.144212 0.984621
1753778199.642069340 -8.745050 3.779106 0.305105 -0.051340 -0.096912 -0.149963 0.982590
1753778199.742316246 -8.633721 3.742746 0.292779 -0.044790 -0.080851 -0.109312 0.989701
1753778199.842534542 -8.539361 3.688653 0.314821 -0.045885 -0.077155 -0.107778 0.990114
1753778199.942782402 -8.428074 3.659368 0.314711 -0.033534 -0.057164 -0.063161 0.995800
1753778200.040622234 -8.318323 3.618605 0.314597 -0.032309 -0.055039 -0.060058 0.996153
1753778200.141336679 -8.209114 3.592296 0.312640 -0.042962 -0.053579 -0.047777 0.996494
1753778200.241563559 -8.102470 3.572535 0.311849 -0.054860 -0.058592 -0.051339 0.995450
1753778200.341796398 -7.995061 3.546958 0.324203 -0.046877 -0.060791 -0.053883 0.995592
1753778200.442043781 -7.886976 3.520211 0.334084 -0.042286 -0.043369 -0.057298 0.996518
1753778200.542295694 -7.777545 3.477852 0.333598 -0.024753 -0.040693 -0.057098 0.997232
1753778200.642529249 -7.668790 3.439362 0.328743 -0.013559 -0.045080 -0.063816 0.996851
1753778200.742774248 -7.560659 3.401794 0.333260 -0.008145 -0.052900 -0.053432 0.997136
1753778200.843014002 -7.456820 3.367055 0.344581 -0.002274 -0.049739 -0.040339 0.997945
1753778200.943244457 -7.345674 3.333944 0.345855 0.011821 -0.043137 -0.022486 0.998746
1753778201.041105747 -7.236777 3.307006 0.335902 0.007561 -0.041999 -0.014599 0.998982
1753778201.140834570 -7.132337 3.284864 0.324582 0.005533 -0.037513 -0.015771 0.999156
1753778201.241094351 -7.035998 3.261341 0.341292 -0.004203 -0.069904 -0.023549 0.997267
1753778201.341327429 -6.921844 3.238015 0.344126 -0.003656 -0.049309 -0.031516 0.998280
1753778201.441577435 -6.825512 3.216653 0.351204 -0.010341 -0.056452 -0.042259 0.997457
1753778201.541802168 -6.729165 3.183359 0.346704 0.000187 -0.044665 -0.069592 0.996575
1753778201.642034531 -6.623036 3.160044 0.351027 0.014471 -0.042300 -0.077392 0.995998
1753778201.742280960 -6.510464 3.137922 0.353648 0.005508 -0.042839 -0.078333 0.995991
1753778201.842529774 -6.399517 3.108279 0.365447 0.001341 -0.065661 -0.080230 0.994611
1753778201.942766190 -6.279718 3.081007 0.375463 0.004387 -0.053165 -0.081190 0.995270
1753778202.040203094 -6.162143 3.049866 0.379660 0.026294 -0.042263 -0.071335 0.996210
1753778202.140811920 -6.042247 3.029535 0.364213 0.031542 -0.031103 -0.073459 0.996314
1753778202.241041660 -5.931883 3.015882 0.354271 0.020202 -0.041867 -0.098791 0.994022
1753778202.341286182 -5.825710 3.015383 0.368223 -0.000705 -0.065409 -0.137830 0.988293
1753778202.441519976 -5.713919 3.017299 0.384550 -0.005707 -0.056759 -0.144253 0.987895
1753778202.541753531 -5.608322 3.007307 0.388159 0.012498 -0.057645 -0.144662 0.987722
1753778202.641971350 -5.498827 2.984428 0.380007 0.030760 -0.044889 -0.131485 0.989823
1753778202.742217302 -5.384822 2.959128 0.374897 0.031781 -0.063332 -0.129691 0.989019
1753778202.842446566 -5.264629 2.934175 0.376833 0.023915 -0.063295 -0.129229 0.989304
1753778202.942679882 -5.147466 2.914939 0.395748 0.009620 -0.064560 -0.129947 0.989370
1753778203.040511370 -5.029998 2.898886 0.403633 0.017059 -0.051881 -0.129437 0.990083
1753778203.140810728 -4.907590 2.872379 0.397571 0.025463 -0.039743 -0.125499 0.990970
1753778203.241058350 -4.786563 2.859145 0.387714 0.029786 -0.029199 -0.115138 0.992473
1753778203.341297626 -4.675022 2.845571 0.417176 0.005934 -0.055146 -0.135292 0.989252
1753778203.441518784 -4.552448 2.828951 0.418908 0.009107 -0.041538 -0.172998 0.984004
1753778203.541776896 -4.431516 2.816301 0.422000 0.014086 -0.038555 -0.148992 0.987986
1753778203.642018318 -4.317665 2.788004 0.412580 0.014125 -0.027672 -0.180864 0.983017
1753778203.742265701 -4.205794 2.774090 0.408683 0.017175 -0.040275 -0.169181 0.984612
1753778203.842486382 -4.093173 2.759931 0.409556 0.003116 -0.041260 -0.145877 0.988437
1753778203.942739248 -3.979929 2.743387 0.418285 -0.002751 -0.037721 -0.119099 0.992162
1753778204.040584087 -3.869939 2.721024 0.416552 0.002081 -0.027061 -0.109860 0.993576
1753778204.140766621 -3.758245 2.693378 0.410640 0.016819 -0.007791 -0.086829 0.996051
1753778204.241043091 -3.647837 2.672414 0.409539 0.015359 -0.028064 -0.097613 0.994710
1753778204.341280699 -3.532583 2.655697 0.408049 0.007266 -0.034127 -0.106150 0.993738
1753778204.441529036 -3.418498 2.632412 0.418790 0.009416 -0.028644 -0.110984 0.993365
1753778204.541769981 -3.313094 2.605004 0.423483 0.006494 -0.029258 -0.123024 0.991951
1753778204.642017365 -3.210979 2.576316 0.424050 0.010703 -0.035264 -0.123135 0.991705
1753778204.742254019 -3.114098 2.549839 0.426876 0.012726 -0.051524 -0.116423 0.991781
1753778204.842491150 -3.015722 2.520721 0.430461 0.016598 -0.064454 -0.108151 0.991904
1753778204.942733288 -2.914160 2.487280 0.442366 0.017839 -0.067180 -0.084787 0.993972
1753778205.040575027 -2.807993 2.449403 0.446810 0.019435 -0.058107 -0.084737 0.994518
1753778205.140573502 -2.696723 2.420465 0.446336 0.019571 -0.046064 -0.073707 0.996023
1753778205.240815878 -2.591677 2.392606 0.445058 0.009940 -0.055741 -0.091986 0.994149
1753778205.341046333 -2.474456 2.371372 0.451537 -0.003533 -0.067220 -0.064453 0.995648
1753778205.441293001 -2.360526 2.330986 0.454475 -0.008249 -0.055893 -0.089221 0.994408
1753778205.541534185 -2.252555 2.291104 0.452583 0.014020 -0.058406 -0.076758 0.995239
1753778205.641772032 -2.149871 2.238260 0.457371 -0.003766 -0.051413 -0.108621 0.992746
1753778205.741991043 -2.041721 2.194986 0.453209 0.021656 -0.058638 -0.091087 0.993879
1753778205.842255592 -1.931852 2.155726 0.447384 -0.003995 -0.056398 -0.108676 0.992468
1753778205.942503452 -1.827509 2.132475 0.468869 0.008790 -0.075119 -0.071938 0.994537
1753778206.040343523 -1.723660 2.100181 0.482008 0.000454 -0.061681 -0.072120 0.995487
1753778206.140783548 -1.613361 2.074643 0.475261 0.022706 -0.059356 -0.045494 0.996941
1753778206.241016865 -1.517682 2.047695 0.464097 0.001809 -0.049430 -0.067497 0.996493
1753778206.341260672 -1.414777 2.020972 0.457755 0.014163 -0.064228 -0.058055 0.996144
1753778206.441489935 -1.313605 1.986673 0.461999 0.014082 -0.061371 -0.073081 0.995336
1753778206.541721106 -1.207719 1.956183 0.463627 0.026996 -0.070108 -0.066969 0.994923
1753778206.641959667 -1.108684 1.919792 0.467128 0.019557 -0.061965 -0.092148 0.993623
1753778206.742211580 -1.010353 1.885609 0.471402 0.025422 -0.072514 -0.072760 0.994385
1753778206.842453241 -0.914441 1.857116 0.470151 0.010058 -0.068700 -0.071051 0.995053
1753778206.942695141 -0.823950 1.829532 0.472744 0.013408 -0.083160 -0.052869 0.995042
1753778207.040534496 -0.725522 1.797626 0.477787 -0.003246 -0.073536 -0.065638 0.995125
1753778207.140784979 -0.640898 1.776133 0.486155 0.008225 -0.069679 -0.049093 0.996327
1753778207.241039753 -0.577253 1.765772 0.487209 -0.004035 -0.068593 -0.068315 0.995295
1753778207.341278076 -0.511938 1.749254 0.491774 0.002339 -0.071935 -0.062544 0.995444
1753778207.441522598 -0.434374 1.727776 0.494300 -0.000064 -0.070612 -0.091255 0.993321
1753778207.541761637 -0.359671 1.717011 0.495658 0.010200 -0.066132 -0.086336 0.994016
1753778207.642001390 -0.295955 1.693838 0.503180 0.006132 -0.074931 -0.105560 0.991567
1753778207.742240429 -0.225699 1.677979 0.496916 0.000599 -0.076397 -0.094413 0.992597
1753778207.842477560 -0.155966 1.652714 0.499502 -0.008040 -0.085129 -0.086616 0.992565
1753778207.942701578 -0.076126 1.631309 0.504810 -0.013207 -0.089300 -0.075018 0.993088
1753778208.040542603 0.009657 1.606022 0.514890 -0.006947 -0.080646 -0.068292 0.994376
1753778208.140770197 0.095396 1.576793 0.524802 -0.011021 -0.089819 -0.071489 0.993328
1753778208.241001606 0.193235 1.561829 0.530296 -0.022748 -0.072605 -0.059833 0.995304
1753778208.341238022 0.284245 1.537612 0.535929 -0.008565 -0.072539 -0.072905 0.994661
1753778208.441499949 0.377568 1.522451 0.559002 0.003317 -0.095216 -0.048834 0.994253
1753778208.541747332 0.480124 1.505899 0.579915 0.002785 -0.096629 -0.075703 0.992433
1753778208.641985893 0.575320 1.492738 0.594199 0.008204 -0.102387 -0.095107 0.990154
1753778208.742226601 0.675951 1.484163 0.598260 0.014617 -0.089137 -0.098141 0.991065
1753778208.842461586 0.797170 1.470955 0.587170 0.010448 -0.077365 -0.106539 0.991239
1753778208.942691565 0.912998 1.454758 0.573942 0.004735 -0.077548 -0.107955 0.991115
1753778209.040146112 1.018897 1.438742 0.571295 -0.000152 -0.080144 -0.091992 0.992529
1753778209.139902353 1.127123 1.422925 0.579866 -0.016973 -0.085861 -0.079395 0.992994
1753778209.240154266 1.239588 1.409970 0.591861 -0.011701 -0.078723 -0.065524 0.994672
1753778209.340382576 1.352185 1.393320 0.594779 -0.005446 -0.078190 -0.063231 0.994916
1753778209.440636635 1.468774 1.375218 0.586438 -0.008254 -0.073460 -0.060313 0.995438
1753778209.540885210 1.585353 1.363001 0.579104 -0.011616 -0.072095 -0.068828 0.994952
1753778209.641149044 1.708555 1.346959 0.579392 -0.009422 -0.057607 -0.062946 0.996308
1753778209.741402388 1.826383 1.324385 0.576528 -0.007479 -0.047854 -0.060236 0.997008
1753778209.841645956 1.939152 1.296191 0.572635 0.000936 -0.046669 -0.061185 0.997034
1753778209.941871166 2.044289 1.263140 0.569312 0.000455 -0.054889 -0.066989 0.996243
1753778210.039714098 2.154849 1.229553 0.565314 -0.000407 -0.061838 -0.065765 0.995917
1753778210.140342712 2.275223 1.201337 0.568557 0.003670 -0.060826 -0.060555 0.996303
1753778210.240571260 2.394124 1.170355 0.583819 0.012533 -0.058024 -0.060911 0.996376
1753778210.340811253 2.511381 1.149934 0.591387 0.022079 -0.051916 -0.049664 0.997171
1753778210.441055059 2.623057 1.135617 0.586539 0.004398 -0.062679 -0.048813 0.996830
1753778210.541284084 2.732375 1.124108 0.579674 0.002747 -0.071868 -0.044092 0.996435
1753778210.641538143 2.849375 1.113445 0.592087 -0.000135 -0.067361 -0.051556 0.996396
1753778210.741762638 2.964120 1.091514 0.603653 0.014375 -0.058250 -0.052519 0.996816
1753778210.842009068 3.072231 1.066822 0.607554 0.017670 -0.070562 -0.050699 0.996061
1753778210.942244053 3.184684 1.052282 0.602922 0.024111 -0.066761 -0.058722 0.995748
1753778211.040094852 3.294288 1.032150 0.600699 0.014130 -0.071869 -0.044972 0.996299
1753778211.139953136 3.404574 1.017317 0.606136 0.006468 -0.078837 -0.026039 0.996526
1753778211.240195036 3.515213 1.007109 0.619949 -0.004415 -0.085002 -0.007182 0.996345
1753778211.340431213 3.632681 0.993654 0.625685 -0.004963 -0.072178 0.008852 0.997340
1753778211.440662861 3.753956 0.976007 0.614460 -0.003854 -0.071349 0.022335 0.997194
1753778211.540902376 3.879656 0.958068 0.611775 -0.001592 -0.066014 0.025960 0.997480
1753778211.641154289 4.003884 0.946901 0.619901 -0.003400 -0.065639 0.034098 0.997255
1753778211.741392612 4.123684 0.939752 0.632895 -0.011406 -0.068339 0.036282 0.996937
1753778211.841630697 4.235705 0.923887 0.642472 -0.006205 -0.075411 0.038899 0.996374
1753778211.941866636 4.347468 0.901283 0.641363 -0.009445 -0.079945 0.032641 0.996220
1753778212.039712906 4.466750 0.886634 0.640955 -0.013821 -0.075349 0.039387 0.996283
1753778212.140114546 4.587844 0.877446 0.651713 -0.013601 -0.074142 0.059878 0.995355
1753778212.240338087 4.703309 0.866459 0.658895 -0.014301 -0.076381 0.073850 0.994237
1753778212.340568304 4.826462 0.866316 0.659022 -0.008699 -0.067536 0.092211 0.993408
1753778212.440798283 4.953341 0.862056 0.652327 -0.004500 -0.057000 0.099725 0.993371
1753778212.541049480 5.080253 0.860765 0.652068 -0.001209 -0.054591 0.096767 0.993808
1753778212.641277313 5.210469 0.874853 0.655224 0.003423 -0.056046 0.101296 0.993270
1753778212.741534233 5.333257 0.872692 0.665928 0.006716 -0.051881 0.106641 0.992920
1753778212.841773987 5.457890 0.865928 0.675792 -0.000587 -0.049476 0.091605 0.994565
1753778212.942027330 5.591206 0.844738 0.686768 0.016345 -0.055280 0.069355 0.995925
1753778213.041075468 5.715148 0.834254 0.694391 0.009471 -0.062077 0.057328 0.996379
1753778213.139417410 5.851751 0.819719 0.704441 0.015733 -0.060271 0.029528 0.997621
1753778213.239667892 5.987811 0.825988 0.714343 0.003422 -0.056564 0.039992 0.997592
1753778213.339934587 6.113771 0.821044 0.719785 -0.001194 -0.053625 0.038469 0.997819
1753778213.440177441 6.229037 0.813647 0.713794 0.016123 -0.042888 0.047689 0.997811
1753778213.540412664 6.353046 0.822103 0.708527 0.001933 -0.045040 0.044489 0.997992
1753778213.640643835 6.480234 0.825932 0.718460 0.005462 -0.031090 0.049473 0.998277
1753778213.740892649 6.604012 0.821947 0.734012 0.016525 -0.026649 0.067343 0.997237
1753778213.841128826 6.722958 0.800739 0.737207 0.036330 -0.020597 0.067609 0.996837
1753778213.941366196 6.850013 0.780723 0.741384 0.042995 -0.028612 0.057397 0.997015
1753778214.039220572 6.971983 0.764212 0.737004 0.035850 -0.044687 0.050697 0.997070
1753778214.139692068 7.101890 0.763281 0.737677 0.027617 -0.053894 0.046688 0.997072
1753778214.239912510 7.229911 0.761991 0.757161 0.010716 -0.055280 0.041243 0.997561
1753778214.340138674 7.352356 0.748360 0.769046 0.029374 -0.059961 0.063498 0.995746
1753778214.440373898 7.476094 0.741564 0.765718 0.042642 -0.054358 0.080890 0.994326
1753778214.540618420 7.601363 0.749193 0.763967 0.029275 -0.057046 0.081810 0.994583
1753778214.640859365 7.727518 0.761065 0.779567 0.020885 -0.067061 0.050158 0.996268
1753778214.741089344 7.851513 0.776961 0.794892 0.019466 -0.073998 0.037382 0.996367
1753778214.841322422 7.973352 0.781858 0.794527 0.019403 -0.067312 0.039375 0.996766
1753778214.941568136 8.090245 0.788052 0.789953 0.039828 -0.076241 0.060775 0.994438
1753778215.039419889 8.220252 0.798150 0.785727 0.031548 -0.090248 0.094295 0.990943
1753778215.139405251 8.354628 0.808913 0.803919 0.027393 -0.106657 0.119061 0.986762
1753778215.239640951 8.490305 0.835762 0.822725 0.020860 -0.099894 0.147791 0.983740
1753778215.339889526 8.622035 0.867430 0.827658 0.035233 -0.097480 0.168860 0.980175
1753778215.440124989 8.751422 0.905139 0.814394 0.034346 -0.071638 0.175089 0.981342
1753778215.540375233 8.871391 0.957184 0.821650 0.032023 -0.086869 0.171512 0.980822
1753778215.640609503 8.994957 1.015143 0.836983 0.021615 -0.082335 0.161447 0.983203
1753778215.740866423 9.109253 1.079888 0.855648 0.007463 -0.097929 0.158880 0.982401
1753778215.841087341 9.226152 1.144144 0.860801 0.018908 -0.085423 0.164572 0.982477
1753778215.941336155 9.344456 1.206568 0.864745 0.017276 -0.082709 0.178696 0.980270
1753778216.039176702 9.461767 1.266894 0.860382 0.030374 -0.092595 0.174599 0.979805
1753778216.139664173 9.584279 1.343873 0.871307 0.036643 -0.105620 0.169007 0.979254
1753778216.239920616 9.704560 1.423217 0.882287 0.018488 -0.110437 0.153552 0.981776
1753778216.340173483 9.819971 1.499054 0.883227 0.021830 -0.106071 0.137167 0.984610
1753778216.440408707 9.931762 1.573184 0.876631 0.017346 -0.113924 0.136992 0.983846
1753778216.540628433 10.039684 1.644109 0.869706 0.026293 -0.108044 0.114604 0.987168
1753778216.640862226 10.151128 1.722887 0.877563 0.013283 -0.120363 0.093453 0.988232
1753778216.741088629 10.271645 1.792627 0.879559 -0.008813 -0.106588 0.041085 0.993415
1753778216.841324568 10.389389 1.837037 0.868996 -0.013855 -0.093890 0.013228 0.995398
1753778216.941575050 10.510457 1.889246 0.862397 0.007035 -0.087111 0.011532 0.996107
1753778217.039412737 10.625239 1.910267 0.864176 0.035068 -0.078376 0.050242 0.995039
1753778217.139734983 10.747584 1.938471 0.883645 0.040698 -0.076788 0.065889 0.994035
1753778217.239980698 10.865554 1.956382 0.900369 0.053257 -0.069445 0.060415 0.994329
1753778217.340231895 10.986268 1.971585 0.903671 0.073502 -0.050973 0.066841 0.993746
1753778217.440468788 11.106356 1.997586 0.897274 0.067031 -0.045753 0.063372 0.994685
1753778217.540708780 11.224772 2.026084 0.891332 0.062778 -0.051482 0.038760 0.995945
1753778217.640955210 11.342575 2.049005 0.891690 0.052696 -0.055036 0.020330 0.996886
1753778217.741194487 11.462607 2.066499 0.899111 0.039375 -0.047067 0.018766 0.997939
1753778217.841432095 11.579788 2.081694 0.909081 0.043839 -0.044614 0.020441 0.997833
1753778217.941678762 11.691429 2.090288 0.911064 0.053181 -0.057665 0.018940 0.996739
1753778218.039531946 11.802692 2.102681 0.918895 0.054246 -0.067776 0.020074 0.996023
1753778218.139897108 11.921979 2.087902 0.936736 0.052246 -0.086473 0.052658 0.993489
1753778218.240128279 12.048370 2.101324 0.951379 0.049345 -0.077430 0.057779 0.994098
1753778218.340370417 12.170985 2.120176 0.957424 0.052538 -0.080334 0.042170 0.994489
1753778218.440620661 12.295320 2.116190 0.950094 0.066878 -0.065055 0.055991 0.994063
1753778218.540860891 12.416868 2.129640 0.935634 0.050868 -0.073728 0.047291 0.994857
1753778218.641090631 12.537507 2.165424 0.938227 0.034584 -0.083137 0.000394 0.995938
1753778218.741340399 12.668930 2.160153 0.950893 0.035788 -0.065564 0.006929 0.997182
1753778218.841580391 12.795993 2.160514 0.957108 0.021493 -0.048474 -0.005415 0.998578
1753778218.941810608 12.915432 2.146875 0.945990 0.042898 -0.056668 -0.012945 0.997387
1753778219.039257526 13.049394 2.130462 0.943748 0.039150 -0.066291 -0.005901 0.997015
1753778219.139364004 13.174625 2.112182 0.960486 0.037269 -0.083088 -0.019244 0.995659
1753778219.239615917 13.289998 2.108029 0.980418 0.037931 -0.076826 -0.029131 0.995897
1753778219.339848757 13.410501 2.088091 0.992656 0.051624 -0.069550 0.008000 0.996210
1753778219.440081835 13.533984 2.092767 0.992253 0.031487 -0.072688 -0.003074 0.996853
1753778219.540319920 13.660659 2.092592 0.992460 0.025564 -0.073989 -0.014225 0.996830
1753778219.640563250 13.788963 2.089580 0.996745 0.024073 -0.074919 -0.018371 0.996730
1753778219.740794897 13.910662 2.087777 1.005040 0.015541 -0.070147 -0.030885 0.996937
1753778219.841025591 14.025478 2.083665 1.009862 0.012254 -0.085248 -0.039695 0.995493
1753778219.941277981 14.141606 2.077854 1.000918 0.021629 -0.092098 -0.018536 0.995342
1753778220.039129019 14.266066 2.071201 0.993204 0.028441 -0.091337 -0.007546 0.995385
1753778220.139653444 14.390370 2.068935 1.006579 0.026787 -0.106516 0.002256 0.993948
1753778220.239886045 14.510916 2.076978 1.012155 0.026885 -0.096251 0.014992 0.994881
1753778220.340134144 14.628021 2.082008 1.011710 0.019693 -0.098990 0.025352 0.994570
1753778220.440357208 14.745786 2.087402 1.003664 0.023235 -0.090673 0.046244 0.994535
1753778220.540592909 14.869548 2.100544 1.000089 0.014194 -0.088201 0.054361 0.994517
1753778220.640825272 14.983515 2.110411 1.015597 0.016441 -0.077103 0.057244 0.995243
1753778220.741075277 15.098677 2.113920 1.032959 0.012659 -0.064582 0.059474 0.996058
1753778220.841307878 15.217576 2.111852 1.036631 0.025382 -0.062788 0.073356 0.995004
1753778220.941530943 15.344399 2.112896 1.036469 0.034462 -0.058208 0.092142 0.993446
1753778221.039381742 15.468927 2.111626 1.037075 0.029999 -0.069632 0.102826 0.991806
1753778221.139339685 15.594807 2.110093 1.048407 0.026803 -0.074385 0.129819 0.988380
1753778221.239580154 15.718524 2.116346 1.059172 0.026669 -0.060931 0.140932 0.987783
1753778221.339825153 15.832504 2.122623 1.059930 0.030385 -0.058461 0.182819 0.980936
1753778221.440065861 15.940934 2.149438 1.057717 0.019203 -0.049883 0.194198 0.979505
1753778221.540306807 16.040684 2.170842 1.054408 0.002674 -0.076000 0.208101 0.975147
1753778221.640553236 16.145244 2.199665 1.066605 0.000940 -0.073044 0.224051 0.971836
1753778221.740799189 16.256126 2.234260 1.083807 -0.002620 -0.067088 0.244935 0.967212
1753778221.841044188 16.371232 2.256493 1.089412 0.005325 -0.046383 0.251886 0.966630
1753778221.941289425 16.484524 2.272177 1.090192 0.031860 -0.053629 0.277273 0.958764
1753778222.039135695 16.594059 2.296601 1.090483 0.041210 -0.050645 0.307188 0.949406
1753778222.139387369 16.700515 2.333647 1.100372 0.035947 -0.064342 0.322612 0.943658
1753778222.239621401 16.805884 2.385029 1.125528 0.032323 -0.056314 0.350619 0.934265
1753778222.339855671 16.904518 2.450227 1.129470 0.028871 -0.042647 0.385564 0.921243
1753778222.440096617 16.998793 2.516882 1.116631 0.025793 -0.036807 0.398306 0.916151
1753778222.540326357 17.083291 2.592031 1.103300 0.018253 -0.038493 0.412711 0.909865
1753778222.640556097 17.161647 2.675338 1.093205 0.025789 -0.042221 0.430917 0.901035
1753778222.740800142 17.238031 2.750670 1.103276 0.015095 -0.040475 0.442844 0.895557
1753778222.841040611 17.329676 2.816608 1.103763 0.016830 -0.032937 0.449834 0.892346
1753778222.941277266 17.413400 2.880862 1.103218 0.023075 -0.030353 0.465338 0.884312
1753778223.039119720 17.497820 2.955050 1.099788 0.032426 -0.040808 0.481324 0.874992
1753778223.139312506 17.585768 3.040747 1.099224 0.049709 -0.053009 0.520917 0.850509
1753778223.239544392 17.657428 3.133532 1.116047 0.030141 -0.064128 0.527717 0.846459
1753778223.339780807 17.746213 3.226789 1.125664 0.051324 -0.064164 0.566127 0.820212
1753778223.440020084 17.807559 3.321881 1.122445 0.035663 -0.051610 0.574895 0.815819
1753778223.540241480 17.872838 3.414676 1.101457 0.045711 -0.062281 0.590749 0.803148
1753778223.640489817 17.927314 3.514052 1.095208 0.034650 -0.072100 0.595934 0.799039
